track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_m,year,mouth,day,day_1_2_3,mouth_1_2_3_4
8,5,2,0.324,0.84,-7.31,1,0.0489,0.358,0.000239,0.576,136.136,4,1982,1,1,1,2
13,5,2,0.616,0.777,-12.179,0,0.0549,0.0215,0.075,0.786,111.732,4,1991,1,1,1,2
5,5,2,0.468,0.97,-4.855,1,0.0395,0.000142,0.59,0.702,169.911,4,2008,1,1,1,2
60,5,2,0.758,0.805,-4.243,1,0.0279,0.211,1.53e-05,0.961,116.543,3,1979,10,19,2,1
64,5,2,0.779,0.717,-9.7,0,0.0335,0.0125,0.0536,0.789,115.384,4,1978,10,8,1,1
62,5,2,0.683,0.751,-10.184,1,0.0346,0.0681,8.36e-06,0.841,103.036,4,1992,11,9,1,1
2,5,2,0.467,0.827,-6.858,1,0.0967,0.263,0.778,0.562,146.045,4,2005,1,11,2,2
38,5,2,0.504,0.719,-9.155,0,0.0431,0.00878,0.00149,0.177,102.144,6,2010,6,7,1,4
67,5,2,0.465,0.865,-9.573,0,0.098,0.018,0.00135,0.677,117.528,4,1990,2,27,3,2
48,5,2,0.824,0.556,-10.711,0,0.033,0.146,0.000394,0.566,108.858,4,2006,12,10,1,2
73,5,2,0.712,0.967,-5.206,1,0.047,0.0771,0.0,0.895,145.024,5,1989,10,17,2,1
77,5,2,0.701,0.943,-2.986,1,0.0456,0.0747,0.0,0.791,128.992,3,1983,8,8,1,4
56,5,2,0.579,0.872,-6.126,1,0.159,0.159,0.0,0.761,76.214,4,1977,9,29,3,1
14,5,2,0.768,0.744,-11.267,1,0.0338,0.0218,0.712,0.963,127.036,4,1995,10,24,3,1
74,5,2,0.851,0.551,-5.177,1,0.0396,0.151,0.0,0.807,131.922,4,2003,9,1,1,1
71,5,2,0.527,0.509,-10.893,1,0.0628,0.6,0.0,0.497,138.317,9,1988,1,1,1,2
1,5,2,0.51,0.926,-4.073,0,0.0613,0.00368,0.0365,0.6,137.374,4,1977,5,14,2,3
57,5,2,0.597,0.812,-12.062,1,0.0315,0.0219,0.00106,0.823,135.68,4,1988,11,21,3,1
63,5,2,0.522,0.755,-6.95,1,0.0524,0.0517,6.63e-05,0.637,151.796,4,1977,2,4,1,2
74,5,2,0.583,0.947,-5.12,1,0.0378,0.0185,0.00109,0.803,135.448,4,1977,2,4,1,2
18,5,2,0.63,0.688,-9.816,1,0.0266,0.124,4.78e-05,0.893,124.825,4,1987,4,13,2,3
69,5,2,0.622,0.54,-13.99,1,0.0261,0.017,0.00771,0.847,130.879,4,1988,11,21,3,1
27,5,2,0.69,0.54,-10.516,1,0.0317,0.218,0.00657,0.764,114.846,4,1987,4,13,2,3
65,5,2,0.671,0.71,-7.724,1,0.0356,0.0393,1.12e-05,0.834,118.745,3,1977,2,4,1,2
52,5,2,0.499,0.802,-4.537,1,0.0547,0.0136,1.56e-06,0.504,107.705,4,2008,1,11,2,2
81,5,2,0.692,0.711,-7.498,0,0.0317,0.227,0.0,0.875,125.135,4,1983,1,21,3,2
71,5,2,0.691,0.812,-7.772,1,0.0558,0.0433,1.16e-06,0.685,127.568,4,1982,5,10,1,3
52,5,2,0.742,0.743,-6.293,0,0.0508,0.00935,0.0,0.485,135.012,5,1985,2,12,2,2
83,5,2,0.573,0.902,-7.638,0,0.054,0.018,0.00125,0.876,84.412,4,1985,6,1,1,4
80,5,2,0.645,0.795,-12.095,1,0.0527,0.347,0.00389,0.535,112.067,4,1985,2,25,3,2
72,5,2,0.768,0.829,-5.109,1,0.0313,0.0964,2.92e-05,0.962,118.773,4,2006,1,1,1,2
55,5,2,0.816,0.791,-4.21,1,0.0372,0.0353,0.000345,0.963,128.521,3,1996,2,1,1,2
54,5,2,0.779,0.742,-8.534,1,0.0368,0.0463,5.56e-05,0.286,100.2,5,1982,3,13,2,3
63,5,2,0.675,0.61,-13.811,1,0.085,0.0852,0.0188,0.344,131.037,4,1980,1,10,1,2
74,5,2,0.731,0.738,-8.125,0,0.0377,0.184,0.0,0.958,117.656,4,1981,4,14,2,3
53,5,2,0.518,0.51,-8.057,0,0.0352,0.476,0.0,0.651,144.543,3,1981,12,15,2,2
47,5,2,0.854,0.957,-6.07,1,0.0705,0.156,0.622,0.628,118.185,4,2005,7,19,2,4
16,5,2,0.537,0.959,-3.002,0,0.0557,0.0704,1.8e-06,0.828,122.806,4,1986,1,1,1,2
77,5,2,0.779,0.867,-3.704,0,0.0457,0.0491,7.98e-06,0.915,138.858,4,1982,11,30,3,1
52,5,2,0.441,0.97,-2.1,0,0.0708,0.192,1.68e-06,0.5,128.289,3,1982,4,14,2,3
81,5,2,0.596,0.605,-12.145,1,0.0255,0.181,0.000331,0.886,97.798,5,1974,4,15,2,3
81,5,2,0.92,0.654,-3.051,0,0.0401,0.0236,0.0158,0.847,117.046,5,1982,11,30,3,1
15,5,2,0.486,0.747,-7.248,1,0.0407,0.0203,0.00607,0.368,132.29,6,1991,1,1,1,2
82,5,2,0.933,0.528,-6.472,0,0.161,0.112,0.312,0.754,109.967,4,1980,6,27,3,4
73,5,2,0.502,0.924,-6.299,1,0.0503,0.0127,0.0,0.922,149.186,4,1984,5,16,2,3
67,5,2,0.787,0.889,-3.786,1,0.0397,0.00462,0.423,0.394,114.091,4,1987,8,31,3,4
69,5,2,0.504,0.911,-2.97,1,0.0738,0.00512,0.0123,0.671,106.244,3,1984,6,17,2,4
70,5,2,0.389,0.873,-4.768,0,0.0475,0.00532,0.0055,0.303,106.767,5,1980,7,25,3,4
73,5,2,0.527,0.978,-5.436,1,0.109,0.00124,4.75e-05,0.463,141.169,4,1984,1,4,1,2
70,5,2,0.54,0.982,-2.962,0,0.0458,0.435,3.37e-05,0.91,126.294,4,1987,1,1,1,2
67,5,2,0.555,0.973,-3.804,1,0.035,0.048,0.0,0.805,118.642,5,1988,9,13,2,1
62,5,2,0.536,0.72,-11.277,0,0.0436,0.00202,0.000127,0.633,117.367,3,1989,1,24,3,2
60,5,2,0.584,0.708,-10.039,1,0.0593,0.0264,0.00364,0.564,137.657,4,1981,12,4,1,2
68,5,2,0.546,0.901,-6.729,1,0.0685,0.0422,4.48e-05,0.459,90.591,4,1978,1,1,1,2
60,5,2,0.213,0.634,-12.967,0,0.0596,0.369,0.00199,0.354,174.443,5,1982,11,20,2,1
33,5,2,0.511,0.857,-7.54,1,0.0402,0.0818,0.0,0.722,121.516,4,2017,9,15,2,1
69,5,2,0.457,0.904,-5.303,1,0.0747,0.000239,0.0879,0.48,141.038,5,1980,7,25,3,4
65,5,2,0.518,0.938,-5.964,0,0.0416,0.021,0.000305,0.71,139.138,4,1978,2,10,1,2
56,5,2,0.79,0.653,-11.511,1,0.0397,0.00717,0.0,0.94,99.826,4,1988,1,1,1,2
57,5,2,0.455,0.758,-11.361,1,0.0454,0.223,2.51e-06,0.54,141.304,5,1986,3,24,3,3
74,5,2,0.39,0.649,-5.163,1,0.0345,0.172,0.0,0.144,121.16,5,1998,8,18,2,4
32,5,2,0.464,0.94,-8.06,1,0.0457,0.000184,0.11,0.346,146.595,5,1993,2,23,3,2
30,5,2,0.452,0.604,-8.239,0,0.0315,0.0146,0.00763,0.556,106.045,4,2010,10,1,1,1
69,5,2,0.475,0.899,-4.321,0,0.0637,0.00375,1.91e-05,0.603,152.445,4,1984,1,1,1,2
58,5,2,0.548,0.843,-7.32,1,0.0597,0.0373,1.26e-06,0.719,129.661,3,1979,3,23,3,3
64,5,2,0.454,0.946,-5.978,0,0.13,0.0223,0.0,0.647,138.18,3,1978,2,10,1,2
78,5,2,0.768,0.852,-6.215,1,0.038,0.213,7.45e-05,0.867,128.374,5,1979,3,23,3,3
66,5,2,0.337,0.684,-7.674,1,0.0495,0.0319,6.57e-06,0.404,88.772,4,1978,11,10,1,1
68,5,2,0.345,0.531,-12.708,1,0.0305,0.00642,7.28e-06,0.49,176.302,5,1989,1,24,3,2
70,5,2,0.456,0.863,-3.551,1,0.0894,0.133,0.0545,0.532,135.966,5,1976,5,14,2,3
65,5,2,0.531,0.626,-13.371,1,0.0452,0.0606,0.0,0.746,88.236,4,1986,3,24,3,3
64,5,2,0.519,0.833,-6.947,0,0.0496,0.00572,4.33e-06,0.532,138.225,5,1982,7,18,2,4
61,5,2,0.706,0.785,-7.666,0,0.041,0.00802,0.0319,0.636,105.893,4,1983,1,20,2,2
74,5,15,0.674,0.789,-6.903,1,0.0676,0.00178,0.0071,0.918,129.804,2,1997,2,10,1,2
70,5,15,0.22,0.708,-9.051,1,0.035,0.00292,0.0267,0.453,66.214,4,1984,8,19,2,4
58,5,15,0.568,0.829,-7.066,1,0.0303,0.218,0.00418,0.79,124.201,6,1984,5,4,1,3
57,5,15,0.647,0.69,-8.657,0,0.0454,0.0224,0.0,0.682,117.514,4,1985,9,20,2,1
74,5,15,0.518,0.436,-14.134,1,0.0349,0.0157,0.000621,0.27,80.88,4,1988,10,21,3,1
68,5,15,0.314,0.797,-9.026,1,0.038,0.0057,5.59e-05,0.569,145.393,6,1995,10,30,3,1
67,5,15,0.613,0.885,-7.463,1,0.052,0.0804,0.746,0.919,118.506,4,1986,9,29,3,1
69,5,15,0.715,0.817,-6.227,0,0.0532,0.0325,1.61e-06,0.871,133.858,5,1989,6,23,3,4
74,5,15,0.765,0.788,-9.896,1,0.0332,0.0166,0.588,0.964,126.879,4,1995,11,22,3,1
58,5,15,0.623,0.622,-12.255,1,0.0412,0.00168,0.181,0.319,125.166,3,1995,1,1,1,2
66,5,15,0.399,0.467,-11.763,1,0.0284,0.303,0.0186,0.525,75.601,7,1970,12,23,3,2
60,5,15,0.34,0.804,-8.355,1,0.0516,0.00331,0.0191,0.854,131.5,4,1994,8,23,3,4
74,5,15,0.731,0.738,-8.125,0,0.0377,0.184,0.0,0.958,117.656,4,1981,1,24,3,2
64,5,15,0.628,0.455,-12.436,1,0.0427,0.141,0.693,0.858,102.09,5,1997,4,22,3,3
72,5,15,0.721,0.521,-8.123,1,0.0612,0.0707,0.00552,0.942,123.118,4,1977,9,16,2,1
64,5,15,0.402,0.597,-9.258,1,0.0327,0.0385,2.09e-06,0.496,81.806,5,1988,8,23,3,4
74,5,15,0.575,0.318,-16.729,1,0.109,0.683,0.000202,0.385,104.522,4,1972,12,1,1,2
78,5,15,0.356,0.917,-6.006,1,0.0479,0.0335,0.0,0.518,171.176,6,1997,9,29,3,1
63,5,15,0.529,0.989,-4.5,1,0.042,0.00126,0.00148,0.669,142.29,4,1988,2,25,3,2
64,5,15,0.333,0.28,-12.87,1,0.032,0.427,1.88e-06,0.276,130.876,3,2012,3,26,3,3
60,5,15,0.59,0.851,-11.754,1,0.0297,0.0174,0.0975,0.968,146.213,4,1986,10,27,3,1
65,5,15,0.443,0.797,-5.329,0,0.0351,0.0526,0.0,0.521,123.428,3,1978,3,3,1,3
80,5,15,0.645,0.795,-12.095,1,0.0527,0.347,0.00389,0.535,112.067,4,1985,2,25,3,2
65,5,15,0.559,0.764,-7.058,0,0.0348,0.00441,0.0299,0.932,143.319,4,1980,10,24,3,1
54,5,15,0.523,0.941,-4.444,0,0.0377,0.0878,0.148,0.145,120.67,3,1969,1,1,1,2
75,5,15,0.526,0.763,-12.663,0,0.0341,0.00126,6.75e-05,0.514,136.205,4,1992,1,1,1,2
58,5,15,0.874,0.318,-6.869,1,0.0454,0.0353,1.69e-05,0.919,116.117,4,1979,1,5,1,2
61,5,15,0.222,0.81,-6.189,1,0.0399,0.000188,0.0181,0.266,96.302,5,1998,9,14,2,1
73,5,15,0.523,0.769,-5.855,1,0.0269,0.04,0.0,0.876,136.162,4,1986,4,27,3,3
51,5,15,0.511,0.827,-4.55,0,0.0323,3.77e-05,0.00103,0.486,121.459,4,1995,5,28,3,3
79,5,15,0.742,0.833,-6.463,1,0.115,0.079,0.0,0.816,113.375,3,1982,6,29,3,4
70,5,15,0.694,0.577,-14.63,1,0.0308,0.015,0.00836,0.845,114.478,5,1981,10,31,3,1
55,5,15,0.487,0.759,-4.849,1,0.0405,0.0273,0.0,0.227,80.958,3,2003,1,1,1,2
63,5,15,0.546,0.578,-8.745,1,0.0406,0.0114,6.54e-05,0.819,128.037,4,1979,7,30,3,4
81,5,15,0.666,0.855,-5.051,0,0.0295,0.179,1.2e-06,0.803,125.639,4,1991,3,12,2,3
60,5,15,0.484,0.262,-13.286,1,0.0263,0.978,5.99e-05,0.332,98.516,3,1999,9,14,2,1
64,5,15,0.457,0.909,-9.451,1,0.0317,0.0016,0.000276,0.755,115.998,3,1993,8,1,1,4
68,5,15,0.491,0.942,-5.333,1,0.132,0.156,0.0,0.387,100.446,3,1995,1,1,1,2
59,5,15,0.424,0.632,-7.243,1,0.0922,0.021,0.0117,0.356,97.694,4,2007,6,15,2,4
69,5,15,0.619,0.579,-9.307,1,0.0473,0.0152,6.4e-05,0.69,127.224,4,1978,6,6,1,4
61,5,15,0.595,0.804,-7.911,0,0.0326,0.0129,1.97e-05,0.586,89.846,6,1996,7,23,3,4
66,5,15,0.478,0.923,-7.547,1,0.0569,2.7e-05,0.719,0.165,133.134,4,1998,10,12,2,1
57,5,15,0.587,0.994,-5.61,1,0.045,0.155,0.0734,0.481,151.941,3,1981,1,1,1,2
72,5,15,0.323,0.136,-10.33,1,0.0318,0.931,0.00119,0.0828,96.88,7,1994,9,2,1,1
56,5,15,0.616,0.346,-10.438,1,0.0304,0.604,0.00232,0.344,143.351,5,1999,12,7,1,2
59,5,15,0.631,0.638,-8.958,1,0.0274,0.4,0.000516,0.812,133.739,5,1994,1,31,3,2
65,5,15,0.82,0.528,-11.179,1,0.0321,0.111,0.0186,0.931,120.091,5,1993,8,3,1,4
65,5,15,0.484,0.0874,-17.796,1,0.0394,0.894,0.154,0.219,94.163,4,1997,10,3,1,1
68,5,15,0.481,0.392,-11.381,1,0.0312,0.366,0.0452,0.52,124.572,4,1978,2,17,2,2
59,5,15,0.471,0.797,-8.407,0,0.0389,0.000179,6.49e-06,0.497,152.903,4,1992,1,1,1,2
77,5,15,0.412,0.882,-5.54,0,0.0369,5.96e-05,0.00031,0.356,158.066,4,1997,5,20,2,3
70,5,15,0.533,0.783,-10.61,1,0.0366,0.0116,0.0565,0.726,124.874,4,1998,3,31,3,3
75,5,15,0.654,0.81,-6.26,0,0.0288,0.00719,0.00251,0.661,114.623,3,2001,5,15,2,3
71,5,15,0.766,0.772,-9.362,1,0.0353,0.403,0.0584,0.92,128.166,4,1981,11,2,1,1
83,5,15,0.82,0.452,-9.796,1,0.0348,0.543,0.00294,0.74,117.401,4,1983,6,17,2,4
69,5,15,0.704,0.636,-6.029,1,0.0252,0.0344,0.0,0.89,111.845,3,1996,1,1,1,2
68,5,15,0.654,0.611,-10.45,1,0.119,0.0337,0.000178,0.786,85.387,4,1994,3,1,1,3
82,5,15,0.515,0.43,-9.935,1,0.0369,0.0102,0.000141,0.104,91.841,4,1993,2,22,3,2
73,5,15,0.486,0.666,-5.084,1,0.033,0.000563,0.789,0.741,157.992,4,2003,10,28,3,1
60,5,15,0.622,0.736,-9.229,1,0.0292,0.422,1.18e-05,0.723,110.24,5,1998,11,4,1,1
68,5,15,0.613,0.72,-7.957,1,0.0425,0.0132,0.0,0.561,117.341,4,1992,1,1,1,2
69,5,15,0.616,0.682,-6.148,0,0.0265,0.0578,0.0241,0.528,117.78,5,2010,12,5,1,2
57,5,15,0.637,0.781,-8.263,1,0.031,0.194,0.000115,0.789,124.939,4,1987,1,1,1,2
69,5,15,0.423,0.845,-3.509,0,0.0559,0.143,5.07e-06,0.317,116.602,5,2005,1,1,1,2
75,5,15,0.284,0.875,-6.069,0,0.0422,0.00752,0.000461,0.595,75.009,6,1991,8,27,3,4
79,5,15,0.378,0.896,-4.066,1,0.0407,0.000452,0.0,0.469,174.302,4,1995,10,2,1,1
51,5,15,0.624,0.991,-3.467,0,0.135,0.0289,0.0107,0.535,95.472,3,1982,1,6,1,2
60,5,15,0.461,0.129,-14.189,1,0.0565,0.652,0.0,0.246,129.19,4,1995,6,13,2,4
72,5,15,0.619,0.67,-10.319,0,0.0353,0.00165,0.0109,0.777,129.267,4,1993,3,9,1,3
34,5,15,0.616,0.826,-8.965,1,0.048,0.0533,0.101,0.964,167.751,3,2012,1,1,1,2
73,5,15,0.522,0.707,-7.113,0,0.0354,0.24,2.04e-05,0.572,76.05,4,1995,10,10,1,1
58,5,15,0.415,0.901,-3.124,1,0.0428,0.00987,0.361,0.424,128.216,4,2001,1,1,1,2
53,5,15,0.329,0.646,-6.962,1,0.0283,0.0093,0.00469,0.471,173.974,5,1993,2,7,1,2
67,5,15,0.678,0.631,-8.624,1,0.0301,0.355,0.000268,0.463,102.378,4,1977,3,8,1,3
83,5,15,0.573,0.902,-7.638,0,0.054,0.018,0.00125,0.876,84.412,4,1985,6,1,1,4
40,5,15,0.615,0.799,-6.892,0,0.0305,0.0341,0.192,0.697,114.984,4,2014,4,15,2,3
77,5,15,0.315,0.715,-8.072,0,0.0362,0.00125,7.97e-06,0.497,155.925,5,1998,9,11,2,1
75,5,15,0.602,0.905,-4.046,1,0.0775,0.000202,0.064,0.411,128.019,5,2009,9,10,1,1
49,5,15,0.694,0.838,-6.942,1,0.0465,0.271,0.00326,0.809,109.976,4,2008,10,6,1,1
77,5,15,0.352,0.928,-3.71,1,0.0758,0.00113,0.0,0.239,148.026,4,2004,6,7,1,4
36,5,15,0.552,0.774,-9.106,1,0.0292,0.0168,0.0,0.783,110.906,4,1989,4,9,1,3
72,5,15,0.439,0.422,-17.227,1,0.0409,0.0148,4.84e-05,0.551,81.833,4,1986,1,1,1,2
56,5,15,0.542,0.454,-10.247,1,0.025,0.645,0.00279,0.267,96.881,5,1997,3,18,2,3
71,5,15,0.385,0.783,-2.533,1,0.233,0.000269,0.47,0.902,176.701,2,1976,4,23,3,3
75,5,15,0.776,0.763,-8.124,1,0.0535,0.182,0.0065,0.82,128.433,5,1986,8,12,2,4
71,5,15,0.541,0.459,-10.433,0,0.0297,0.189,0.0274,0.803,171.165,3,1972,2,14,2,2
81,5,15,0.502,0.912,-4.556,1,0.0564,2.55e-05,0.000173,0.72,116.761,5,1991,9,26,3,1
49,5,15,0.399,0.0861,-14.679,1,0.037,0.948,1.39e-05,0.129,117.451,4,1997,7,15,2,4
28,5,15,0.534,0.814,-7.978,1,0.0717,0.0359,0.00539,0.686,127.967,3,1995,5,10,1,3
65,5,15,0.582,0.33,-7.928,1,0.0347,0.791,1.48e-06,0.407,111.873,4,1995,2,28,3,2
77,5,15,0.563,0.592,-4.571,1,0.0276,0.209,5.08e-05,0.136,104.016,4,2006,1,1,1,2
66,5,15,0.28,0.344,-12.577,1,0.0293,0.715,0.00642,0.232,171.143,5,1984,12,11,2,2
63,5,15,0.537,0.882,-2.306,1,0.0403,0.000342,9.06e-05,0.81,145.729,3,2005,1,1,1,2
77,5,15,0.55,0.917,-3.159,1,0.0638,0.00428,0.0,0.601,126.115,3,2008,6,17,2,4
76,5,15,0.71,0.799,-4.897,1,0.0328,0.22,0.000602,0.725,120.372,4,1983,10,14,2,1
66,5,15,0.33,0.167,-11.635,1,0.0311,0.731,3.08e-05,0.202,164.954,4,1998,11,2,1,1
79,5,15,0.54,0.429,-11.822,1,0.0285,0.000202,0.355,0.113,110.171,5,1987,3,3,1,3
57,5,15,0.6,0.77,-5.559,0,0.0302,0.0603,4.79e-06,0.321,128.473,5,2010,6,11,2,4
81,5,15,0.559,0.345,-13.496,1,0.0459,0.0576,0.000105,0.458,84.581,4,1991,9,24,3,1
67,5,15,0.561,0.327,-10.835,0,0.0327,0.902,0.000469,0.298,161.861,4,2007,9,18,2,1
57,5,15,0.633,0.704,-7.697,1,0.0276,0.672,0.179,0.342,104.958,4,2016,6,17,2,4
76,5,15,0.595,0.717,-4.803,1,0.0295,0.0779,0.00274,0.547,88.969,4,1999,6,8,1,4
71,5,15,0.214,0.947,-5.053,1,0.0507,0.000552,0.00352,0.483,170.616,3,1994,6,7,1,4
49,5,15,0.361,0.728,-8.519,1,0.0368,0.000291,0.000112,0.155,105.768,5,1994,1,1,1,2
77,5,15,0.392,0.534,-8.793,1,0.0369,0.245,0.00104,0.325,181.305,5,1991,11,18,2,1
73,5,15,0.467,0.324,-10.451,1,0.0255,0.615,0.0248,0.166,94.301,5,1992,1,1,1,2
71,5,15,0.509,0.584,-4.907,1,0.057,0.0368,9.96e-05,0.685,170.411,5,2002,1,1,1,2
73,5,15,0.517,0.839,-3.521,1,0.0287,0.0014,0.000365,0.416,94.016,4,2004,1,1,1,2
75,5,15,0.439,0.434,-14.918,1,0.0265,0.0783,4.87e-05,0.204,94.845,5,1993,3,1,1,3
76,5,15,0.481,0.262,-15.73,1,0.0414,0.735,0.0114,0.375,122.883,6,1975,9,12,2,1
81,5,15,0.592,0.767,-2.788,0,0.027,0.0021,0.00165,0.328,96.483,5,1999,6,8,1,4
81,5,15,0.429,0.661,-7.227,1,0.0281,0.00239,0.00013,0.285,173.365,4,2000,7,10,1,4
76,5,15,0.564,0.774,-9.424,1,0.0368,0.0135,0.00191,0.657,100.894,5,1987,3,3,1,3
79,5,15,0.542,0.905,-5.653,1,0.054,0.00172,0.0104,0.374,153.398,3,2008,9,23,3,1
78,5,15,0.458,0.795,-3.265,1,0.0574,0.00316,0.000202,0.513,123.229,4,1999,6,8,1,4
74,5,15,0.456,0.59,-8.638,1,0.0327,0.00182,0.00379,0.243,124.635,5,1991,1,1,1,2
80,5,15,0.307,0.635,-8.957,1,0.0339,0.0155,0.00486,0.305,166.978,5,1994,10,3,1,1
77,5,15,0.496,0.739,-7.193,1,0.0415,0.0211,0.00444,0.378,132.41,6,1991,9,17,2,1
58,5,15,0.541,0.572,-9.634,1,0.0277,0.0266,0.186,0.406,126.302,4,2000,1,1,1,2
13,5,15,0.492,0.845,-5.686,1,0.0442,0.0297,0.00121,0.495,86.988,5,1994,7,12,2,4
74,5,15,0.36,0.505,-9.129,1,0.026,0.0626,9.22e-05,0.317,74.807,4,1997,5,28,3,3
75,5,15,0.36,0.684,-6.457,0,0.0308,0.323,0.0,0.2,77.15,6,1991,8,27,3,4
67,5,15,0.214,0.828,-2.66,1,0.0383,0.0142,1.61e-06,0.388,169.876,6,1997,8,21,3,4
77,5,15,0.452,0.524,-10.108,1,0.0351,0.315,0.0,0.246,151.505,5,1990,1,1,1,2
71,5,15,0.674,0.347,-17.707,1,0.0364,0.396,1.05e-05,0.647,102.013,4,1987,1,1,1,2
74,5,15,0.39,0.649,-5.163,1,0.0345,0.172,0.0,0.144,121.16,5,1998,8,18,2,4
73,5,15,0.327,0.938,-3.237,1,0.0645,0.0708,3.79e-06,0.326,162.937,5,1995,10,2,1,1
82,5,15,0.454,0.91,-7.766,1,0.0446,0.0852,0.0988,0.63,125.116,6,1987,1,1,1,2
67,5,15,0.626,0.134,-14.898,1,0.0298,0.467,0.0,0.239,91.893,6,1990,1,1,1,2
78,5,15,0.338,0.34,-12.049,0,0.0339,0.58,0.0032,0.197,82.433,8,1971,11,8,1,1
74,5,15,0.472,0.366,-12.595,0,0.0286,0.15,0.308,0.171,127.167,6,1979,11,30,3,1
70,5,15,0.358,0.48,-11.79,1,0.0849,0.521,0.00428,0.356,120.317,7,1973,3,1,1,3
72,5,15,0.418,0.383,-11.782,1,0.0257,0.0718,0.0177,0.352,87.773,4,1995,3,28,3,3
77,5,15,0.448,0.665,-4.203,1,0.026,0.06,2.55e-05,0.304,172.004,4,2004,1,1,1,2
69,5,15,0.575,0.886,-5.182,1,0.034,0.0647,0.000187,0.608,96.308,4,1997,11,24,3,1
68,5,15,0.509,0.537,-6.834,1,0.0383,0.344,7.26e-06,0.315,170.037,4,2003,8,13,2,4
70,5,15,0.622,0.692,-6.97,1,0.0276,0.363,0.000158,0.774,112.053,3,1999,9,14,2,1
69,5,15,0.504,0.354,-11.3,1,0.0339,0.29,4.71e-06,0.292,140.87,5,1991,10,15,2,1
73,5,15,0.309,0.596,-5.599,1,0.0293,0.101,0.0,0.161,164.587,7,1992,11,3,1,1
83,5,15,0.532,0.887,-3.757,1,0.0335,0.0778,0.000214,0.795,122.511,4,1986,1,1,1,2
68,5,15,0.482,0.617,-12.931,0,0.0458,0.00543,0.000146,0.718,125.697,4,1984,3,27,3,3
76,5,15,0.429,0.631,-11.514,0,0.0769,7.85e-05,0.00411,0.376,162.734,3,1970,9,18,2,1
78,5,15,0.741,0.697,-7.028,1,0.0277,0.0664,2.28e-05,0.774,116.109,3,1970,12,7,1,2
77,5,15,0.475,0.322,-10.687,1,0.0283,0.367,0.00056,0.387,93.503,3,1977,11,16,2,1
82,5,15,0.579,0.508,-9.484,1,0.027,0.00574,0.000494,0.609,147.125,7,1976,12,8,1,2
72,5,15,0.472,0.652,-10.171,0,0.0305,0.0131,1.12e-05,0.401,140.124,6,1993,2,15,2,2
64,5,15,0.649,0.425,-9.811,1,0.0267,0.378,0.0013,0.651,107.383,5,1976,12,8,1,2
74,5,15,0.331,0.55,-6.483,1,0.0272,0.605,3.96e-06,0.429,177.734,6,1973,11,7,1,1
79,5,15,0.414,0.428,-11.097,1,0.0278,0.382,0.000243,0.282,145.075,6,1971,11,5,1,1
74,5,15,0.525,0.216,-13.551,1,0.0301,0.837,0.0,0.328,106.761,3,1964,10,19,2,1
73,5,15,0.695,0.336,-12.999,1,0.0313,0.8,0.00264,0.422,79.109,5,1992,8,25,3,4
72,5,15,0.429,0.554,-6.128,0,0.0291,0.67,0.000152,0.407,136.302,5,1973,8,31,3,4
76,5,15,0.694,0.394,-15.881,1,0.0428,0.0781,0.000677,0.719,104.126,4,1979,11,30,3,1
76,5,15,0.433,0.959,-4.04,1,0.0431,0.000917,0.0,0.365,172.984,4,2007,9,25,3,1
78,5,15,0.446,0.764,-5.042,1,0.033,0.00135,0.0,0.543,172.094,4,2001,9,11,2,1
73,5,15,0.621,0.901,-5.396,1,0.0302,0.17,0.0,0.744,113.967,5,1998,1,1,1,2
68,5,15,0.725,0.583,-9.942,0,0.0424,0.3,0.000215,0.765,79.984,4,1999,12,17,2,2
63,5,15,0.498,0.789,-5.724,1,0.0319,0.000856,5.83e-06,0.455,120.176,3,1997,1,18,2,2
60,5,15,0.743,0.697,-6.079,0,0.0276,0.000504,0.0126,0.585,103.642,4,1998,1,1,1,2
72,5,15,0.558,0.719,-5.113,1,0.0267,0.0367,0.0,0.371,112.027,3,2001,2,19,2,2
72,5,15,0.537,0.373,-10.081,0,0.0331,0.691,0.000915,0.244,83.936,5,1993,3,9,1,3
77,5,15,0.618,0.748,-8.905,1,0.358,0.0384,4.1e-06,0.663,134.114,3,1978,11,2,1,1
71,5,15,0.561,0.547,-7.496,0,0.0321,0.189,0.00157,0.19,139.755,5,2000,7,10,1,4
83,5,15,0.556,0.864,-5.87,0,0.0584,0.00958,0.0,0.4,105.143,4,2000,10,24,3,1
79,5,15,0.589,0.89,-3.719,0,0.0603,0.000481,0.00082,0.692,90.598,3,2001,4,25,3,3
72,5,15,0.599,0.732,-6.843,1,0.0262,0.0145,0.000467,0.294,97.989,4,2002,3,20,2,3
73,5,15,0.429,0.594,-6.251,1,0.0277,0.156,4.95e-06,0.236,150.22,4,1997,1,1,1,2
67,5,15,0.243,0.609,-8.451,1,0.0323,0.663,1.13e-05,0.333,166.668,4,1998,4,21,3,3
59,5,15,0.609,0.923,-3.908,1,0.0338,0.16,4.73e-06,0.961,115.996,5,1999,5,22,3,3
61,5,15,0.433,0.725,-7.296,1,0.0244,0.12,4.34e-05,0.376,89.059,4,1997,9,29,3,1
0,5,15,0.683,0.734,-4.523,0,0.029,0.00112,0.0139,0.576,106.254,5,2011,8,29,3,4
73,5,15,0.513,0.396,-13.061,1,0.0299,0.251,0.177,0.229,140.208,2,1973,7,13,2,4
